measured_on,poa_irradiance__421,dc_power__422,ac_power__423,ambient_temp__428,module_temp_1__429,module_temp_2__430,module_temp_3__431,inverter_temp__432
2022-01-01 00:00:00,-0.02766,0.0395599999999999,-1.2763,-10.397,-8.9824,-8.7958,-9.1407,-7.7249
2022-01-01 00:01:00,0.0,-0.02707,-1.3873,-10.409,-8.981099999999998,-8.8046,-9.1256,-7.7373
2022-01-01 00:02:00,0.0,-0.03209,-1.6314,-10.418,-9.0176,-8.8019,-9.0924,-7.7441
2022-01-01 00:03:00,-0.02766,0.00319,-1.5315,-10.429,-9.0266,-8.8037,-9.1218,-7.749399999999999
2022-01-01 00:04:00,0.0,-0.0690199999999999,-1.1542,-10.439,-8.947599999999998,-8.8293,-9.1496,-7.747499999999999
2022-01-01 00:05:00,0.0,0.0139799999999999,-1.5093,-10.453,-9.0126,-8.830999999999998,-9.160100000000002,-7.753599999999999
2022-01-01 00:06:00,0.0,-0.0164699999999999,-1.4428,-10.469,-9.0559,-8.8344,-9.1365,-7.7706
2022-01-01 00:07:00,0.0,0.0430499999999999,-1.4983,-10.483,-9.0259,-8.8596,-9.2148,-7.7712
2022-01-01 00:08:00,0.0,0.07843,-1.2319,-10.509,-9.0712,-8.87,-9.2194,-7.7816
2022-01-01 00:09:00,0.0,-0.00461,-1.587,-10.517,-9.1666,-8.8557,-9.1223,-7.8057
2022-01-01 00:10:00,0.0,-0.01908,-1.6869,-10.527,-8.9692,-8.897999999999998,-9.2547,-7.7965
2022-01-01 00:11:00,-0.0553299999999999,0.03089,-1.9866,-10.533,-8.9518,-8.8937,-9.2656,-7.7958
2022-01-01 00:12:00,0.0,-0.01992,-1.2319,-10.536,-9.0405,-8.901099999999998,-9.228,-7.8213
2022-01-01 00:13:00,-0.02766,-0.00672,-1.4539,-10.541,-9.1615,-8.893399999999998,-9.1673,-7.8441
2022-01-01 00:14:00,-0.02766,-0.0324899999999999,-1.8423,-10.541,-9.0102,-8.9223,-9.2674,-7.8301
2022-01-01 00:15:00,-0.02766,0.03191,-1.9422,-10.542,-9.0148,-8.937799999999998,-9.2938,-7.8377
2022-01-01 00:16:00,-0.02766,0.0365899999999999,-1.7313,-10.548,-9.2152,-8.8869,-9.1666,-7.8593
2022-01-01 00:17:00,-0.02766,0.0496699999999999,-1.4983,-10.553,-9.0987,-8.9215,-9.2455,-7.8539
2022-01-01 00:18:00,0.0,0.012,-1.8534,-10.555,-8.976599999999998,-8.946099999999998,-9.3116,-7.8597
2022-01-01 00:19:00,-0.02766,-0.0080099999999999,-1.8756,-10.557,-9.1971,-8.9058,-9.1811,-7.8868
2022-01-01 00:20:00,-0.02766,0.00945,-2.2418,-10.556,-9.1958,-8.903,-9.1747,-7.8971
2022-01-01 00:21:00,-0.02767,0.0520499999999999,-1.5981,-10.567,-9.0761,-8.9592,-9.305,-7.9038
2022-01-01 00:22:00,0.0,0.0077099999999999,-1.5315,-10.565,-9.132,-8.9533,-9.257,-7.9175
2022-01-01 00:23:00,-0.02767,-0.0436599999999999,-1.2652,-10.579,-9.1011,-8.9725,-9.2624,-7.924299999999999
2022-01-01 00:24:00,0.0,0.0038,-1.6314,-10.59,-9.0995,-8.984,-9.2921,-7.9314
2022-01-01 00:25:00,0.0,0.04343,-1.8423,-10.603,-9.3137,-8.9831,-9.2505,-7.9602
2022-01-01 00:26:00,0.0,0.01206,-1.6536,-10.612,-9.2064,-9.0109,-9.2936,-7.9728
2022-01-01 00:27:00,0.0,0.0162899999999999,-1.809,-10.623,-9.2381,-9.0135,-9.2831,-7.9827
2022-01-01 00:28:00,0.0,0.0244799999999999,-1.5759,-10.631,-9.2108,-9.0335,-9.3242,-7.9931
2022-01-01 00:29:00,0.0,0.01891,-1.7424,-10.633,-9.1787,-9.0392,-9.3342,-7.9923
2022-01-01 00:30:00,0.0,0.0269399999999999,-1.4761,-10.64,-9.1421,-9.044,-9.3463,-8.0058
2022-01-01 00:31:00,0.0,0.02597,-1.5315,-10.652,-9.2224,-9.0422,-9.3307,-8.019199999999998
2022-01-01 00:32:00,-0.02766,0.0084799999999999,-1.5537,-10.652,-9.3477,-9.0468,-9.3069,-8.038999999999998
2022-01-01 00:33:00,-0.02766,0.00681,-1.9644,-10.67,-9.2232,-9.0677,-9.3685,-8.035199999999998
2022-01-01 00:34:00,0.0,-0.02137,-1.4983,-10.671,-9.225,-9.0797,-9.3718,-8.0667
2022-01-01 00:35:00,0.0,-0.0059199999999999,-1.4317,-10.681,-9.2513,-9.0769,-9.3669,-8.073399999999998
2022-01-01 00:36:00,0.0,0.00044,-1.4761,-10.688,-9.3625,-9.0813,-9.3407,-8.0908
2022-01-01 00:37:00,0.0,0.01516,-2.031,-10.693,-9.2934,-9.0827,-9.3603,-8.101599999999998
2022-01-01 00:38:00,0.0,0.00141,-1.4872,-10.702,-9.2818,-9.1212,-9.4156,-8.1104
2022-01-01 00:39:00,0.0,-0.01307,-1.4539,-10.707,-9.3182,-9.1249,-9.4003,-8.1249
2022-01-01 00:40:00,0.0,-0.02749,-1.6203,-10.722,-9.3929,-9.1385,-9.4117,-8.1522
2022-01-01 00:41:00,0.0,-0.0172299999999999,-1.5426,-10.725,-9.3206,-9.1396,-9.4347,-8.1563
2022-01-01 00:42:00,0.0,0.03088,-1.7091,-10.723,-9.3716,-9.1499,-9.4472,-8.1608
2022-01-01 00:43:00,0.0,-0.01308,-1.5093,-10.732,-9.2411,-9.1699,-9.4788,-8.1676
2022-01-01 00:44:00,0.0,-0.0190999999999999,-1.5204,-10.741,-9.3818,-9.1535,-9.4319,-8.183899999999998
2022-01-01 00:45:00,0.0,-0.00272,-1.4539,-10.735,-9.4081,-9.1545,-9.4336,-8.186999999999998
2022-01-01 00:46:00,0.0,-0.02784,-0.8434599999999999,-10.736,-9.2964,-9.1823,-9.4912,-8.201
2022-01-01 00:47:00,0.0,-0.00284,-1.6314,-10.727,-9.3295,-9.1914,-9.4974,-8.216599999999998
2022-01-01 00:48:00,0.0,-0.00222,-1.4095,-10.727,-9.3568,-9.2056,-9.5022,-8.2344
2022-01-01 00:49:00,0.0,0.0058799999999999,-1.8978,-10.735,-9.390300000000002,-9.2136,-9.4972,-8.2511
2022-01-01 00:50:00,0.0,-0.0071199999999999,-1.6758,-10.745,-9.3703,-9.206,-9.494700000000002,-8.247899999999998
2022-01-01 00:51:00,0.0,0.0366399999999999,-1.5316,-10.734,-9.4047,-9.2157,-9.5058,-8.259
2022-01-01 00:52:00,0.0,0.0534699999999999,-1.4095,-10.735,-9.334,-9.2533,-9.5856,-8.263199999999998
2022-01-01 00:53:00,0.0,-0.03173,-1.8867,-10.735,-9.2952,-9.2698,-9.5824,-8.2825
2022-01-01 00:54:00,0.0,0.00549,-2.2086,-10.752,-9.1947,-9.2964,-9.6207,-8.3003
2022-01-01 00:55:00,0.0,0.03513,-1.7869,-10.758,-9.503100000000002,-9.2559,-9.5453,-8.3136
2022-01-01 00:56:00,0.0,0.04111,-2.0976,-10.781,-9.5289,-9.2803,-9.5529,-8.3278
2022-01-01 00:57:00,0.0,0.0071399999999999,-2.253,-10.806,-9.3646,-9.3239,-9.6322,-8.3292
2022-01-01 00:58:00,0.0,-0.05827,-1.7869,-10.826,-9.4252,-9.3292,-9.599,-8.3563
2022-01-01 00:59:00,0.0,0.01563,-1.7203,-10.83,-9.5684,-9.3052,-9.5612,-8.3534
2022-01-01 01:00:00,0.0,-0.01888,-1.5539,-10.849,-9.4896,-9.3434,-9.6074,-8.3719
2022-01-01 01:01:00,0.0,0.0281999999999999,-1.7869,-10.852,-9.5133,-9.338,-9.6252,-8.3701
2022-01-01 01:02:00,0.0,-0.02179,-1.6871,-10.859,-9.5226,-9.3502,-9.6207,-8.3954
2022-01-01 01:03:00,0.0,-0.00299,-1.343,-10.859,-9.5536,-9.3558,-9.622000000000002,-8.4169
2022-01-01 01:04:00,0.0,-0.0037799999999999,-1.7426,-10.862,-9.5047,-9.368,-9.6618,-8.4153
2022-01-01 01:05:00,0.0,0.02908,-1.5539,-10.865,-9.6569,-9.3689,-9.6256,-8.429299999999998
2022-01-01 01:06:00,0.0,0.01925,-2.0534,-10.875,-9.4722,-9.4038,-9.7362,-8.4366
2022-01-01 01:07:00,0.0,-0.06822,-1.1543,-10.885,-9.4497,-9.3981,-9.6999,-8.4366
2022-01-01 01:08:00,0.0,-0.04037,-1.9313,-10.894,-9.5179,-9.428400000000002,-9.731000000000002,-8.4625
2022-01-01 01:09:00,-0.02766,-0.03037,-1.565,-10.901,-9.6631,-9.406300000000002,-9.6376,-8.4847
2022-01-01 01:10:00,-0.02766,0.02547,-1.3985,-10.904,-9.623500000000002,-9.4323,-9.7021,-8.4874
2022-01-01 01:11:00,0.0,-0.01742,-1.9424,-10.911,-9.7568,-9.4171,-9.6331,-8.5034
2022-01-01 01:12:00,-0.02766,0.06135,-1.5206,-10.952,-9.6555,-9.494700000000002,-9.7595,-8.5127
2022-01-01 01:13:00,-0.0829899999999999,-0.0512799999999999,-1.565,-11.127,-9.756,-9.5224,-9.7138,-8.5244
2022-01-01 01:14:00,0.0,0.02963,-1.8314,-11.267,-9.9228,-9.5378,-9.743,-8.5325
2022-01-01 01:15:00,-0.02766,0.0409899999999999,-1.3542,-11.35,-9.8535,-9.5857,-9.7923,-8.5433
2022-01-01 01:16:00,-0.02766,-0.0076499999999999,-2.0312,-11.432,-9.6654,-9.6327,-9.8896,-8.5553
2022-01-01 01:17:00,-0.02766,-0.0383999999999999,-1.7316,-11.473,-9.9599,-9.6055,-9.7678,-8.5884
2022-01-01 01:18:00,-0.02766,0.00525,-1.443,-11.525,-9.7776,-9.6895,-9.9202,-8.5801
2022-01-01 01:19:00,-0.02766,-0.00333,-1.7427,-11.613,-9.8561,-9.7375,-9.9398,-8.6083
2022-01-01 01:20:00,-0.02766,0.00103,-1.4874,-11.675,-9.7739,-9.7812,-10.003,-8.617
2022-01-01 01:21:00,-0.02766,-0.0018,-1.8426,-11.75,-9.8504,-9.7899,-9.9945,-8.6156
2022-01-01 01:22:00,-0.0553299999999999,-0.01763,-1.5096,-11.803,-9.9639,-9.7943,-9.9901,-8.6417
2022-01-01 01:23:00,0.0,0.0287199999999999,-1.9203,-11.839,-9.8243,-9.8309,-10.093,-8.6303
2022-01-01 01:24:00,-0.02766,-0.0886099999999999,-1.3653,-11.875,-9.992,-9.829,-10.038,-8.6799
2022-01-01 01:25:00,-0.0553299999999999,-0.00063,-1.8315,-11.911,-9.9545,-9.878,-10.137,-8.666399999999998
2022-01-01 01:26:00,-0.13832,0.03003,-1.8759,-11.962,-10.014,-9.9005,-10.151,-8.681599999999998
2022-01-01 01:27:00,-0.19364,-0.0310099999999999,-1.8759,-12.007,-9.9326,-9.9263,-10.153,-8.7131
2022-01-01 01:28:00,-0.22131,-0.02994,-1.4985,-12.058,-10.058,-9.9811,-10.204,-8.7169
2022-01-01 01:29:00,-0.1936499999999999,-0.0361599999999999,-1.8759,-12.084,-11.482,-9.9146,-10.12,-8.721
2022-01-01 01:30:00,-0.1659799999999999,0.05247,-1.9203,-12.107,-10.093,-10.026,-10.278,-8.7169
2022-01-01 01:31:00,-0.1659799999999999,-0.00786,-1.3986,-12.133,-10.188,-10.032,-10.247,-8.7374
2022-01-01 01:32:00,-0.0553299999999999,0.0126199999999999,-1.9203,-12.161,-10.092,-10.095,-10.353,-8.734199999999998
2022-01-01 01:33:00,-0.16599,0.0267,-1.8537,-12.214,-10.251,-10.114,-10.323,-8.7597
2022-01-01 01:34:00,0.0,-0.01502,-1.6317,-12.277,-10.257,-10.153,-10.364,-8.7844
2022-01-01 01:35:00,-0.0553299999999999,0.0259199999999999,-1.2765,-12.312,-10.229,-10.152,-10.395,-8.7766
2022-01-01 01:36:00,0.0,0.0665899999999999,-1.6317,-12.328,-10.382,-10.163,-10.359,-8.8039
2022-01-01 01:37:00,-0.1106599999999999,-0.01222,-2.2866,-12.351,-10.215,-10.183,-10.435,-8.796699999999998
2022-01-01 01:38:00,-0.13832,-0.03143,-1.5429,-12.354,-10.297,-10.173,-10.389,-8.8215
2022-01-01 01:39:00,0.0,0.0195299999999999,-1.8648,-12.358,-10.395,-10.19,-10.394,-8.8281
2022-01-01 01:40:00,-0.1106599999999999,0.00058,-1.6872,-12.365,-10.359,-10.204,-10.408,-8.8384
2022-01-01 01:41:00,-0.02766,0.03055,-1.1211,-12.396,-10.364,-10.227,-10.451,-8.8507
2022-01-01 01:42:00,-0.0829899999999999,0.0642699999999999,-1.4985,-12.402,-10.415,-10.209,-10.421,-8.846999999999998
2022-01-01 01:43:00,-0.02766,-0.01751,-1.5873,-12.399,-10.391,-10.221,-10.412,-8.8642
2022-01-01 01:44:00,-0.0553299999999999,-0.0005,-1.6206,-12.416,-10.428,-10.242,-10.436,-8.8751
2022-01-01 01:45:00,-0.1106599999999999,0.01416,-1.6539,-12.445,-10.458,-10.257,-10.446,-8.8864
2022-01-01 01:46:00,-0.1106599999999999,0.0444,-1.2099,-12.464,-10.453,-10.266,-10.47,-8.8945
2022-01-01 01:47:00,-0.1106599999999999,-0.06463,-1.2432,-12.473,-10.442,-10.275,-10.457,-8.9173
2022-01-01 01:48:00,-0.2489899999999999,-0.0316999999999999,-1.5984,-12.487,-10.459,-10.275,-10.482,-8.9129
2022-01-01 01:49:00,-0.1106599999999999,0.04603,-1.8315,-12.493,-10.428,-10.322,-10.57,-8.9119
2022-01-01 01:50:00,-0.083,-0.0089499999999999,-1.4097,-12.509,-10.44,-10.335,-10.573,-8.9312
2022-01-01 01:51:00,-0.083,-0.02811,-1.8426,-12.521,-10.459,-10.34,-10.58,-8.9502
2022-01-01 01:52:00,-0.1106599999999999,0.0195,-1.9647,-12.531,-10.544,-10.357,-10.599,-8.9546
2022-01-01 01:53:00,-0.1106599999999999,-0.01777,-1.8648,-12.55,-10.696,-10.397,-10.639,-8.9749
2022-01-01 01:54:00,-0.02767,0.0353899999999999,-1.3986,-12.568,-10.628,-10.399,-10.652,-8.9776
2022-01-01 01:55:00,-0.0553299999999999,0.04032,-1.3542,-12.576,-10.523,-10.408,-10.666,-8.9836
2022-01-01 01:56:00,-0.0829899999999999,-0.0428899999999999,-1.3875,-12.582,-10.462,-10.424,-10.644,-9.0075
2022-01-01 01:57:00,-0.02766,-0.00111,-1.8315,-12.598,-10.671,-10.418,-10.627,-9.0234
2022-01-01 01:58:00,-0.02767,0.0275299999999999,-1.3986,-12.606,-10.628,-10.437,-10.688,-9.0321
2022-01-01 01:59:00,-0.02767,0.01557,-1.7316,-12.606,-10.57,-10.441,-10.685,-9.0471
2022-01-01 02:00:00,-0.0553299999999999,-0.0117,-2.2755,-12.622,-10.575,-10.463,-10.708,-9.0563
2022-01-01 02:01:00,-0.02767,0.07023,-1.5429,-12.623,-10.547,-10.445,-10.725,-9.0614
2022-01-01 02:02:00,-0.0553299999999999,0.00239,-1.6872,-12.633,-10.56,-10.437,-10.664,-9.087
2022-01-01 02:03:00,-0.1106599999999999,0.05995,-1.1877,-12.635,-11.022,-10.438,-10.643,-9.1031
2022-01-01 02:04:00,0.0,0.0206199999999999,-2.0091,-12.644,-11.004,-10.428,-10.635,-9.1097
2022-01-01 02:05:00,0.0,0.0039899999999999,-1.4874,-12.659,-10.636,-10.477,-10.709,-9.1186
2022-01-01 02:06:00,-0.02767,0.0569899999999999,-2.1201,-12.66,-10.473,-10.501,-10.779,-9.1155
2022-01-01 02:07:00,0.0,0.0179799999999999,-2.2311,-12.66,-10.95,-10.453,-10.67,-9.1422
2022-01-01 02:08:00,-0.02767,-0.08712,-1.665,-12.669,-10.765,-10.46,-10.643,-9.1779
2022-01-01 02:09:00,-0.083,-0.0572999999999999,-1.332,-12.674,-10.743,-10.498,-10.707,-9.1892
2022-01-01 02:10:00,0.0,-0.0217299999999999,-1.9425,-12.69,-10.891,-10.478,-10.648,-9.1964
2022-01-01 02:11:00,0.0,0.0527899999999999,-1.9203,-12.702,-10.92,-10.499,-10.684,-9.2081
2022-01-01 02:12:00,0.0,0.08469,-1.3542,-12.701,-10.705,-10.559,-10.827,-9.2023
2022-01-01 02:13:00,-0.02767,0.0554199999999999,-1.3986,-12.707,-10.78,-10.55,-10.778,-9.2384
2022-01-01 02:14:00,0.0,0.0497999999999999,-2.1423,-12.715,-10.696,-10.575,-10.839,-9.2516
2022-01-01 02:15:00,-0.02767,0.0339399999999999,-2.0535,-12.711,-10.806,-10.546,-10.786,-9.2675
2022-01-01 02:16:00,0.0,0.058,-1.6761,-12.716,-10.679,-10.574,-10.839,-9.2741
2022-01-01 02:17:00,-0.05534,0.0629799999999999,-1.6983,-12.712,-10.725,-10.593,-10.877,-9.2913
2022-01-01 02:18:00,0.0,0.0787599999999999,-1.3098,-12.709,-10.773,-10.571,-10.864,-9.2883
2022-01-01 02:19:00,0.0,-0.01853,-1.4652,-12.722,-10.684,-10.596,-10.894,-9.3088
2022-01-01 02:20:00,0.0,-0.03096,-2.0091,-12.737,-10.79,-10.649,-10.935,-9.3484
2022-01-01 02:21:00,-0.02767,-0.0408499999999999,-2.2089,-12.748,-10.85,-10.665,-10.947,-9.369700000000002
2022-01-01 02:22:00,0.0,-0.0802299999999999,-1.7094,-12.752,-10.851,-10.653,-10.947,-9.375800000000002
2022-01-01 02:23:00,0.0,-0.0104499999999999,-1.8093,-12.775,-10.799,-10.718,-11.038,-9.3833
2022-01-01 02:24:00,-0.02767,-0.0725599999999999,-1.3542,-12.814,-10.938,-10.724,-10.979,-9.4158
2022-01-01 02:25:00,0.0,-0.0272799999999999,-2.3643,-12.838,-11.114,-10.719,-10.977,-9.4287
2022-01-01 02:26:00,-0.02767,0.03875,-1.6317,-12.868,-11.103,-10.761,-11.007,-9.4416
2022-01-01 02:27:00,-0.02767,0.0012199999999999,-1.5762,-12.91,-11.15,-10.777,-11.012,-9.4712
2022-01-01 02:28:00,0.0,0.0445199999999999,-2.1201,-12.939,-11.146,-10.777,-11.02,-9.4718
2022-01-01 02:29:00,-0.02767,-0.04451,-1.9314,-12.975,-11.115,-10.777,-11.023,-9.496
2022-01-01 02:30:00,-0.02767,0.03113,-1.5096,-12.994,-11.094,-10.809,-11.08,-9.5071
2022-01-01 02:31:00,-0.02767,0.0456999999999999,-1.7649,-13.004,-11.058,-10.872,-11.172,-9.5134
2022-01-01 02:32:00,0.0,0.07169,-1.4097,-13.02,-11.159,-10.865,-11.149,-9.5199
2022-01-01 02:33:00,-0.05534,-0.00191,-1.7094,-13.037,-11.068,-10.898,-11.203,-9.5372
2022-01-01 02:34:00,0.0,-0.02985,-1.3542,-13.07,-11.205,-10.915,-11.181,-9.5708
2022-01-01 02:35:00,-0.02767,-0.03887,-1.776,-13.09,-11.181,-10.942,-11.227,-9.5848
2022-01-01 02:36:00,-0.02767,-0.00824,-2.1423,-13.102,-11.234,-10.972,-11.249,-9.5988
2022-01-01 02:37:00,-0.05534,-0.0236199999999999,-1.7094,-13.124,-11.232,-10.989,-11.293,-9.618
2022-01-01 02:38:00,-0.16602,-0.00381,-1.7982,-13.138,-11.273,-10.997,-11.294,-9.6301
2022-01-01 02:39:00,-0.08301,-0.0125299999999999,-1.5762,-13.159,-11.24,-11.018,-11.342,-9.6348
2022-01-01 02:40:00,-0.11068,0.0040899999999999,-2.1423,-13.172,-11.277,-11.034,-11.357,-9.6539
2022-01-01 02:41:00,-0.02767,-0.03083,-1.6428,-13.182,-11.235,-11.061,-11.408,-9.6516
2022-01-01 02:42:00,0.0,-0.01982,-1.776,-13.193,-11.341,-11.072,-11.404,-9.6991
2022-01-01 02:43:00,0.0,0.0487599999999999,-1.7982,-13.205,-11.343,-11.075,-11.419,-9.6997
2022-01-01 02:44:00,-0.05534,-0.05432,-1.6317,-13.218,-11.279,-11.098,-11.469,-9.7148
2022-01-01 02:45:00,0.0,0.03538,-1.8204,-13.228,-11.345,-11.101,-11.459,-9.7148
2022-01-01 02:46:00,0.0,-0.02364,-2.2866,-13.248,-11.358,-11.103,-11.45,-9.7335
2022-01-01 02:47:00,0.0,0.07459,-1.2654,-13.255,-11.398,-11.129,-11.488,-9.7566
2022-01-01 02:48:00,-0.05534,-0.01352,-2.1312,-13.266,-11.358,-11.138,-11.51,-9.7685
2022-01-01 02:49:00,-0.08301,0.0360699999999999,-1.7205,-13.27,-11.324,-11.143,-11.534,-9.7688
2022-01-01 02:50:00,-0.11068,-0.0890999999999999,-1.5429,-13.276,-11.422,-11.124,-11.431,-9.8106
2022-01-01 02:51:00,-0.02767,0.03036,-1.8981,-13.279,-11.405,-11.148,-11.499,-9.7992
2022-01-01 02:52:00,-0.08301,0.0268599999999999,-1.4652,-13.286,-11.379,-11.177,-11.542,-9.806
2022-01-01 02:53:00,-0.11068,0.0353499999999999,-1.887,-13.288,-11.389,-11.174,-11.554,-9.8175
2022-01-01 02:54:00,-0.13835,0.03239,-1.887,-13.288,-11.35,-11.211,-11.603,-9.8367
2022-01-01 02:55:00,-0.16602,4e-05,-1.3542,-13.287,-11.402,-11.199,-11.586,-9.849
2022-01-01 02:56:00,-0.16603,-0.10913,-1.1544,-13.293,-11.477,-11.19,-11.524,-9.8922
2022-01-01 02:57:00,-0.16603,-0.02067,-1.7871,-13.297,-11.529,-11.192,-11.54,-9.903
2022-01-01 02:58:00,-0.16603,-0.01572,-2.0091,-13.303,-11.482,-11.235,-11.619,-9.9087
2022-01-01 02:59:00,-0.16603,0.0181599999999999,-2.2311,-13.307,-11.555,-11.212,-11.591,-9.921
2022-01-01 03:00:00,-0.08301,0.00979,-1.6872,-13.318,-11.515,-11.253,-11.664,-9.9344
2022-01-01 03:01:00,-0.3043799999999999,-0.08332,-1.3653,-13.333,-11.506,-11.276,-11.685,-9.9384
2022-01-01 03:02:00,-0.33205,0.01831,-2.3643,-13.346,-11.655,-11.258,-11.652,-9.9601
2022-01-01 03:03:00,-0.3043799999999999,0.0581199999999999,-1.6983,-13.365,-11.58,-11.31,-11.757,-9.9644
2022-01-01 03:04:00,-0.3043799999999999,0.0357099999999999,-1.6983,-13.374,-11.688,-11.282,-11.679,-10.003
2022-01-01 03:05:00,-0.22137,-0.07502,-1.998,-13.402,-11.713,-11.32,-11.706,-10.033
2022-01-01 03:06:00,-0.3043799999999999,0.0428499999999999,-2.0979,-13.421,-11.56,-11.4,-11.877,-10.013
2022-01-01 03:07:00,-0.44273,-0.0455199999999999,-2.331,-13.443,-11.739,-11.353,-11.75,-10.049
2022-01-01 03:08:00,-0.3043799999999999,-0.0294799999999999,-1.8426,-13.459,-11.684,-11.401,-11.849,-10.058
2022-01-01 03:09:00,-0.1937,0.00283,-2.1535,-13.475,-11.799,-11.394,-11.824,-10.069
2022-01-01 03:10:00,-0.3043799999999999,0.01548,-1.7095,-13.495,-11.641,-11.464,-11.98,-10.067
2022-01-01 03:11:00,-0.22137,-0.01238,-1.5319,-13.518,-11.769,-11.443,-11.906,-10.098
2022-01-01 03:12:00,-0.27672,-0.04809,-1.4542,-13.529,-11.736,-11.447,-11.908,-10.095
2022-01-01 03:13:00,-0.22137,-0.0642199999999999,-1.0768,-13.535,-11.737,-11.469,-11.932,-10.114
2022-01-01 03:14:00,-0.3874,0.02828,-1.4986,-13.544,-11.783,-11.477,-11.964,-10.128
2022-01-01 03:15:00,-0.27672,0.00174,-2.2312,-13.556,-11.856,-11.475,-11.917,-10.142
2022-01-01 03:16:00,-0.22137,0.0654799999999999,-1.0657,-13.569,-11.811,-11.535,-12.017,-10.159
2022-01-01 03:17:00,-0.4427499999999999,0.0504599999999999,-1.8649,-13.581,-11.85,-11.537,-12.004,-10.18
2022-01-01 03:18:00,-0.2490499999999999,0.0616799999999999,-1.7317,-13.595,-11.883,-11.523,-11.992,-10.174
2022-01-01 03:19:00,-0.2213799999999999,0.07079,-1.6207,-13.606,-11.779,-11.578,-12.094,-10.179
2022-01-01 03:20:00,-0.3044,0.00877,-1.8316,-13.62,-11.871,-11.563,-12.061,-10.215
2022-01-01 03:21:00,-0.3044,0.04165,-1.9759,-13.629,-11.944,-11.553,-12.041,-10.234
2022-01-01 03:22:00,-0.4427599999999999,0.01512,-1.8427,-13.641,-11.86,-11.603,-12.119,-10.239
2022-01-01 03:23:00,-0.2767299999999999,-0.0778999999999999,-1.4098,-13.648,-11.904,-11.597,-12.059,-10.272
2022-01-01 03:24:00,-0.2490499999999999,-0.00517,-2.4977,-13.655,-11.938,-11.597,-12.08,-10.271
2022-01-01 03:25:00,-0.2490499999999999,-0.05161,-1.6984,-13.67,-11.877,-11.631,-12.131,-10.285
2022-01-01 03:26:00,-0.1937099999999999,-0.09138,-0.97688,-13.674,-11.907,-11.607,-12.096,-10.295
2022-01-01 03:27:00,-0.3874199999999999,-0.07462,-0.95466,-13.687,-11.913,-11.646,-12.16,-10.31
2022-01-01 03:28:00,-0.2767299999999999,-0.0376599999999999,-2.2868,-13.703,-11.883,-11.682,-12.193,-10.334
2022-01-01 03:29:00,-0.2213799999999999,0.00442,-1.2655,-13.706,-11.919,-11.683,-12.22,-10.333
2022-01-01 03:30:00,-0.13836,-0.00564,-1.9981,-13.717,-11.908,-11.704,-12.236,-10.336
2022-01-01 03:31:00,-0.2490499999999999,-0.0695299999999999,-1.7206,-13.726,-12.074,-11.679,-12.135,-10.385
2022-01-01 03:32:00,-0.2767299999999999,-0.0910799999999999,-1.2655,-13.726,-12.023,-11.704,-12.185,-10.397
2022-01-01 03:33:00,-0.3044,-0.0499,-1.432,-13.748,-11.979,-11.729,-12.262,-10.398
2022-01-01 03:34:00,-0.4427599999999999,-0.0675,-1.5319,-13.753,-11.972,-11.742,-12.266,-10.403
2022-01-01 03:35:00,-0.47044,-0.0474199999999999,-1.6651,-13.771,-12.023,-11.727,-12.244,-10.435
2022-01-01 03:36:00,-0.3320699999999999,-0.0367999999999999,-1.5874,-13.78,-11.973,-11.766,-12.316,-10.426
2022-01-01 03:37:00,-0.44277,0.06382,-1.9426,-13.801,-12.053,-11.756,-12.297,-10.436
2022-01-01 03:38:00,-0.55346,0.07133,-0.51063,-13.813,-12.149,-11.743,-12.266,-10.473
2022-01-01 03:39:00,-0.6918199999999999,0.0555799999999999,-1.5985,-13.816,-12.084,-11.777,-12.329,-10.478
2022-01-01 03:40:00,-0.6088099999999999,0.07753,-1.5319,-13.825,-12.142,-11.758,-12.289,-10.491
2022-01-01 03:41:00,-0.96856,0.0565299999999999,-1.5985,-13.84,-12.099,-11.799,-12.337,-10.502
2022-01-01 03:42:00,-1.1069,0.03987,-2.5976,-13.861,-12.11,-11.795,-12.352,-10.52
2022-01-01 03:43:00,-1.1899,0.0341699999999999,-2.0648,-13.875,-12.041,-11.833,-12.43,-10.534
2022-01-01 03:44:00,-1.3006,-0.0629799999999999,-1.8427,-13.879,-12.182,-11.803,-12.336,-10.575
2022-01-01 03:45:00,-1.3006,0.02594,-1.8427,-13.884,-12.159,-11.803,-12.361,-10.564
2022-01-01 03:46:00,-1.3283,0.06715,-1.0879,-13.898,-12.18,-11.814,-12.4,-10.567
2022-01-01 03:47:00,-1.3006,-0.01907,-1.9538,-13.901,-12.171,-11.836,-12.413,-10.589
2022-01-01 03:48:00,-1.3283,0.02765,-1.7872,-13.904,-12.185,-11.847,-12.437,-10.6
2022-01-01 03:49:00,-1.3283,0.03011,-2.2646,-13.917,-12.155,-11.889,-12.507,-10.618
2022-01-01 03:50:00,-1.3283,0.0665599999999999,-1.6651,-13.934,-12.207,-11.876,-12.473,-10.636
2022-01-01 03:51:00,-1.3283,0.06565,-1.7095,-13.942,-12.193,-11.904,-12.514,-10.639
2022-01-01 03:52:00,-1.3283,0.01576,-1.7761,-13.954,-12.158,-11.917,-12.539,-10.64
2022-01-01 03:53:00,-1.3283,-0.0453799999999999,-1.5763,-13.961,-12.302,-11.895,-12.438,-10.693
