days,samples,dc_energy_kwh,ac_energy_kwh,poa_irradiation_kwh_m2,capacity_factor_percent,dc_to_ac_efficiency_percent,mean_dc_power_w,mean_ac_power_w,mean_poa_irradiance_w_m2,max_dc_power_w,max_ac_power_w,max_poa_irradiance_w_m2,irradiance_dc_correlation,irradiance_ac_correlation,dc_power_per_irradiance,ac_power_per_irradiance,peak_poa_irradiance,peak_dc_power,peak_ac_power,month,month_name,abnormal_days,population,entity
5,6983,6.910954099166666,-2.6748221029999986,41.242864019333325,-1.990195017113094,-38.704093018394275,59.08458571510461,-20.741159163323776,321.4530813833596,1619.8,1177.3,1729.2,0.24432589950808964,0.19860570118041052,0.013417621390041112,-0.05610606226859115,1729.2,1619.8,1177.3,11,November,5,abnormal,dc_pos_current__425
